term	name	URL
DRUG_INTERACTION_BETA_ADRENERGIC_RECEPTOR_ANTAGONIST_HISTAMINE_H2_RECEPTOR_ANTAGONIST	drug interaction(s) of beta-adrenergic receptor antagonists with histamine H2 receptor antagonists	http://www.anvita.info/wiki/Drug_Interaction_Beta_Adrenergic_Receptor_Antagonist_Histamine_H2_Receptor_Antagonist
DRUG_INTERACTION_BETA_ADRENERGIC_RECEPTOR_ANTAGONIST_HALOPERIDOL	drug interaction(s) of beta-adrenergic receptor antagonists with haloperidol	http://www.anvita.info/wiki/Drug_Interaction_Beta_Adrenergic_Receptor_Antagonist_Haloperidol
DRUG_INTERACTION_BETA_ADRENERGIC_RECEPTOR_ANTAGONIST_FLECAINIDE	drug interaction(s) of beta-adrenergic receptor antagonists with flecainide	http://www.anvita.info/wiki/Drug_Interaction_Beta_Adrenergic_Receptor_Antagonist_Flecainide
DRUG_INTERACTION_BETA_ADRENERGIC_RECEPTOR_ANTAGONIST_ORAL_CONTRACEPTIVE	drug interaction(s) of beta-adrenergic receptor antagonists with oral contraceptives	http://www.anvita.info/wiki/Drug_Interaction_Beta_Adrenergic_Receptor_Antagonist_Oral_Contraceptive
DRUG_INTERACTION_BETA_ADRENERGIC_RECEPTOR_ANTAGONIST_CALCIUM_CHANNEL_BLOCKER	drug interaction(s) of beta-adrenergic receptor antagonists with calcium channel blockers	http://www.anvita.info/wiki/Drug_Interaction_Beta_Adrenergic_Receptor_Antagonist_Calcium_Channel_Blocker
DRUG_INTERACTION_BETA_ADRENERGIC_RECEPTOR_ANTAGONIST_SULFONYLUREA	drug interaction(s) of beta-adrenergic receptor antagonists with sulfonylureas	http://www.anvita.info/wiki/Drug_Interaction_Beta_Adrenergic_Receptor_Antagonist_Sulfonylurea
DRUG_INTERACTION_FLUOROQUINOLONE_SULFONYLUREA	drug interaction(s) of fluroquinolones with sulfonylureas	http://www.anvita.info/wiki/Drug_Interaction_Fluoroquinolone_Sulfonylurea
DRUG_INTERACTION_MACROLIDE_SULFONYLUREA	drug interaction(s) of macrolides with sulfonylureas	http://www.anvita.info/wiki/Drug_Interaction_Macrolide_Sulfonylurea
DRUG_INTERACTION_SALICYLATE_SULFONYLUREA	drug interaction(s) of salicylates with sulfonylureas	http://www.anvita.info/wiki/Drug_Interaction_Salicylate_Sulfonylurea
DRUG_INTERACTION_PHOSPHODIESTERASE_5_INHIBITOR_ALPHA_1_ADRENERGIC_RECEPTOR_ANTAGONIST	drug interaction(s) of phosphodiesterase-5-inhibitor with alpha-1 adrenergic receptor antagonists	http://www.anvita.info/wiki/Drug_Interaction_Phosphodiesterase_5_Inhibitor_Alpha_1_Adrenergic_Receptor_Antagonist
DRUG_INTERACTION_MORPHINE_ETHANOL	drug interaction(s) of morphine with ethanol	http://www.anvita.info/wiki/Drug_Interaction_Morphine_Ethanol
DRUG_INTERACTION_GINKO_BILOBA_PROTON_PUMP_INHIBITOR	drug interaction(s) of ginko biloba with proton pump inhibitors	http://www.anvita.info/wiki/Drug_Interaction_Ginko_Biloba_Proton_Pump_Inhibitor
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_SEROTONIN_REUPTAKE_INHIBITOR	drug interaction(s) of NSAIDs with SSRIs	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Serotonin_Reuptake_Inhibitor
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_ANTIDEPRESSANT	drug interaction(s) of NSAIDs with antidepressants	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Antidepressant
DRUG_INTERACTION_WARFARIN_PANAX_QUINQUEFOLIUS	drug interaction(s) of warfarin with Panax quinquefolius	http://www.anvita.info/wiki/Drug_Interaction_Warfarin_Panax_Quinquefolius
DRUG_INTERACTION_WARFARIN_GINSENG	drug interaction(s) of warfarin with ginseng	http://www.anvita.info/wiki/Drug_Interaction_Warfarin_Ginseng
DRUG_INTERACTION_WARFARIN_HYPERICUM_PERFORATUM	drug interaction(s) of warfarin with Hyperocum perforatum	http://www.anvita.info/wiki/Drug_Interaction_Warfarin_Hypericum_Perforatum
DRUG_INTERACTION_CITALOPRAM_PIMOZIDE	drug interaction(s) of citalopram with pimozide	http://www.anvita.info/wiki/Drug_Interaction_Citalopram_Pimozide
DRUG_INTERACTION_BISPHOSPHONATE_CA+2	drug interaction(s) of bisphosphonate with Ca+2	http://www.anvita.info/wiki/Drug_Interaction_Bisphosphonate_Ca+2
DRUG_INTERACTION_NITRATE_PHOSPHODIESTERASE_5_INHIBITOR	drug interaction(s) of nitrates with phosphodiesterase-5-inhibitors	http://www.anvita.info/wiki/Drug_Interaction_Nitrate_Phosphodiesterase_5_Inhibitor
DRUG_INTERACTION_ASPIRIN_NSAID	drug interaction(s) of aspirin with NSAIDs	http://www.anvita.info/wiki/Drug_Interaction_Aspirin_Nsaid
DRUG_INTERACTION_WARFARIN_NSAID	drug interaction(s) of warfarin with NSAIDs	http://www.anvita.info/wiki/Drug_Interaction_Warfarin_Nsaid
DRUG_INTERACTION_WARFARIN_ANTIPLATELET_AGENT	drug interaction(s) of warfarin with antiplatelet agents	http://www.anvita.info/wiki/Drug_Interaction_Warfarin_Antiplatelet_Agent
DRUG_INTERACTION_WARFARIN_CHONDROITIN_SULFATE	drug interaction(s) of warfarin with chondroitin sulfate	http://www.anvita.info/wiki/Drug_Interaction_Warfarin_Chondroitin_Sulfate
DRUG_INTERACTION_WARFARIN_GLUCOSAMINE	drug interaction(s) of warfarin with glucosamine	http://www.anvita.info/wiki/Drug_Interaction_Warfarin_Glucosamine
DRUG_INTERACTION_ANGIOTENSIN_II_RECEPTOR_ANTAGONIST_TRIMETHOPRIM	drug interaction(s) of ARB with trimethoprim	http://www.anvita.info/wiki/Drug_Interaction_Angiotensin_Ii_Receptor_Antagonist_Trimethoprim
DRUG_INTERACTION_ANGIOTENSIN_CONVERTING_ENZYME_INHIBITOR_TRIMETHOPRIM	drug interaction(s) of ACE inhibitor with trimethoprim	http://www.anvita.info/wiki/Drug_Interaction_Angiotensin_Converting_Enzyme_Inhibitor_Trimethoprim
DRUG_INTERACTION_SPIRONOLACTONE_TRIMETHOPRIM	drug interaction(s) of spironolactone with trimethoprim	http://www.anvita.info/wiki/Drug_Interaction_Spironolactone_Trimethoprim
DRUG_INTERACTION_SPIRONOLACTONE_POTASSIUM_SPARING_DIURETIC	drug interaction(s) of spironolactone with potassium-sparing diuretics	http://www.anvita.info/wiki/Drug_Interaction_Spironolactone_Potassium_Sparing_Diuretic
DRUG_INTERACTION_ANGIOTENSIN_CONVERTING_ENZYME_INHIBITOR_POTASSIUM_SPARING_DIURETIC	drug interaction(s) of ACE inhibitors with potassium-sparing diuretics	http://www.anvita.info/wiki/Drug_Interaction_Angiotensin_Converting_Enzyme_Inhibitor_Potassium_Sparing_Diuretic
DRUG_INTERACTION_TAMOXIFEN_PAROXETINE	drug interaction(s) of tamoxifen with paroxetine	http://www.anvita.info/wiki/Drug_Interaction_Tamoxifen_Paroxetine
DRUG_INTERACTION_ANGIOTENSIN_II_RECEPTOR_ANTAGONIST_ALISKIREN	drug interaction(s) of angiotensin II receptor antagonists with aliskiren	http://www.anvita.info/wiki/Drug_Interaction_Angiotensin_Ii_Receptor_Antagonist_Aliskiren
DRUG_INTERACTION_ACE_INHIBITOR_ALISKIREN	drug interaction(s) of ACE inhibitors with aliskiren	http://www.anvita.info/wiki/Drug_Interaction_Ace_Inhibitor_Aliskiren
DRUG_INTERACTION_ACE_INHIBITOR_ANGIOTENSIN_II_RECEPTOR_ANTAGONIST	drug interaction(s) of ACE inhibitors with angiotensin II receptor antagonists	http://www.anvita.info/wiki/Drug_Interaction_Ace_Inhibitor_Angiotensin_Ii_Receptor_Antagonist
DRUG_INTERACTION_POTASSIUM_CHLORIDE_ACE_INHIBITOR	drug interaction(s) of potassium chloride with ACE inhibitors	http://www.anvita.info/wiki/Drug_Interaction_Potassium_Chloride_Ace_Inhibitor
DRUG_INTERACTION_SPIRONOLACTONE_ACE_INHIBITOR	drug interaction(s) of spironolactone with ACE inhibitors	http://www.anvita.info/wiki/Drug_Interaction_Spironolactone_Ace_Inhibitor
DRUG_INTERACTION_RISPERIDONE_CARBAMAZEPINE	drug interaction(s) of risperidone with carbamazepine	http://www.anvita.info/wiki/Drug_Interaction_Risperidone_Carbamazepine
DRUG_INTERACTION_DIURETIC_ANGIOTENSIN_II_RECEPTOR_ANTAGONIST	drug interaction(s) of diuretics with angiotensin II receptor antagonists	http://www.anvita.info/wiki/Drug_Interaction_Diuretic_Angiotensin_Ii_Receptor_Antagonist
DRUG_INTERACTION_DIURETIC_ACE_INHIBITOR	drug interaction(s) of diuretics with ACE inhibitors	http://www.anvita.info/wiki/Drug_Interaction_Diuretic_Ace_Inhibitor
DRUG_INTERACTION_BETA_BLOCKER_ACE_INHIBITOR	drug interaction(s) of beta blockers with ACE inhibitors	http://www.anvita.info/wiki/Drug_Interaction_Beta_Blocker_Ace_Inhibitor
DRUG_INTERACTION_SPIRONOLACTONE_BETA_BLOCKER	drug interaction(s) of spironolactone with beta blockers	http://www.anvita.info/wiki/Drug_Interaction_Spironolactone_Beta_Blocker
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_BETA_BLOCKER	drug interaction(s) of NSAIDs with beta blockers	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Beta_Blocker
DRUG_INTERACTION_ALCOHOLIC_BEVERAGE_BENZODIAZEPINE	drug interaction(s) of alcoholic beverage with benzodiazepines	http://www.anvita.info/wiki/Drug_Interaction_Alcoholic_Beverage_Benzodiazepine
DRUG_INTERACTION_ALCOHOLIC_BEVERAGE_OPIOID_RECEPTOR_AGONIST	drug interaction(s) of alcoholic beverage with opiates	http://www.anvita.info/wiki/Drug_Interaction_Alcoholic_Beverage_Opioid_Receptor_Agonist
DRUG_INTERACTION_ALCOHOLIC_BEVERAGE_ACETAMINOPHEN	drug interaction(s) of alcoholic beverage with acetaminophen	http://www.anvita.info/wiki/Drug_Interaction_Alcoholic_Beverage_Acetaminophen
DRUG_INTERACTION_ETHANOL_ACETAMINOPHEN	drug interaction(s) of ethanol with acetaminophen	http://www.anvita.info/wiki/Drug_Interaction_Ethanol_Acetaminophen
DRUG_INTERACTION_VACCINIUM_MACROCARPON_WARFARIN	drug interaction(s) of Vaccinium macrocarpon with warfarin	http://www.anvita.info/wiki/Drug_Interaction_Vaccinium_Macrocarpon_Warfarin
DRUG_INTERACTION_PHOSPHODIESTERASE_5_INHIBITOR_TESTOSTERONE	drug interaction(s) of phosphodiesterase-5-inhibitor with testosterone	http://www.anvita.info/wiki/Drug_Interaction_Phosphodiesterase_5_Inhibitor_Testosterone
DRUG_INTERACTION_EPLERENONE_NELFINAVIR	drug interaction(s) of eplerenone with nelfinavir	http://www.anvita.info/wiki/Drug_Interaction_Eplerenone_Nelfinavir
DRUG_INTERACTION_EPLERENONE_RITONAVIR	drug interaction(s) of eplerenone with ritonavir	http://www.anvita.info/wiki/Drug_Interaction_Eplerenone_Ritonavir
DRUG_INTERACTION_EPLERENONE_CLARITHROMYCIN	drug interaction(s) of eplerenone with clarithromycin	http://www.anvita.info/wiki/Drug_Interaction_Eplerenone_Clarithromycin
DRUG_INTERACTION_EPLERENONE_INTRACONAZOLE	drug interaction(s) of eplerenone with intraconazole	http://www.anvita.info/wiki/Drug_Interaction_Eplerenone_Intraconazole
DRUG_INTERACTION_EPLERENONE_KETOCONAZOLE	drug interaction(s) of eplerenone with ketoconazole	http://www.anvita.info/wiki/Drug_Interaction_Eplerenone_Ketoconazole
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_ANGIOTENSIN_II_RECEPTOR_ANTAGONIST	drug interaction(s) of NSAIDs with ARBs	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Angiotensin_Ii_Receptor_Antagonist
DRUG_INTERACTION_PHOSPHODIESTERASE_5_INHIBITORS_ALPHA_1_ADRENERGIC_ANTAGONIST	drug interaction(s) of phosphodiesterase-5-inhibitors with alpha-1-adrenergic receptor antagonists	http://www.anvita.info/wiki/Drug_Interaction_Phosphodiesterase_5_Inhibitors_Alpha_1_Adrenergic_Antagonist
DRUG_INTERACTION_RALOXIFENE_LEVOTHYROXINE	drug interaction(s) of raloxifene with levothyroxine	http://www.anvita.info/wiki/Drug_Interaction_Raloxifene_Levothyroxine
DRUG_INTERACTION_ORAL_CONTACEPTIVE_HYPERICUM_PERFORATUM	drug interaction(s) of oral contaceptives with Hypericum perforatum	http://www.anvita.info/wiki/Drug_Interaction_Oral_Contaceptive_Hypericum_Perforatum
DRUG_INTERACTION_GEMFIBROZIL_PIOGLITAZONE	drug interaction(s) of gemfibrozil with pioglitazone	http://www.anvita.info/wiki/Drug_Interaction_Gemfibrozil_Pioglitazone
DRUG_INTERACTION_GEMFIBROZIL_ROSIGLITAZONE	drug interaction(s) of gemfibrozil with rosiglitazone	http://www.anvita.info/wiki/Drug_Interaction_Gemfibrozil_Rosiglitazone
DRUG_INTERACTION_GEMFIBROZIL_REPAGLINIDE	drug interaction(s) of gemfibrozil with repaglinide	http://www.anvita.info/wiki/Drug_Interaction_Gemfibrozil_Repaglinide
DRUG_INTERACTION_SILDENAFIL_ALPHA_1_ADRENERGIC_RECEPTOR_ANTAGONIST	drug interaction(s) of sildenafil with alpha-1 adrenergic receptor antagonist	http://www.anvita.info/wiki/Drug_Interaction_Sildenafil_Alpha_1_Adrenergic_Receptor_Antagonist
DRUG_INTERACTION_ACE_INHIBITOR_ANGIOTENSIN_II_RECEPTOR_ANTAGONIST_BETA_BLOCKER	drug interaction(s) of ACE inhibitors, angiotensin II receptor antagonists & beta-blockers	http://www.anvita.info/wiki/Drug_Interaction_Ace_Inhibitor_Angiotensin_Ii_Receptor_Antagonist_Beta_Blocker
DRUG_INTERACTION_MONOAMINE_OXIDASE_INHIBITOR_CAFFEINE	drug interaction(s) of MAO inhibitor with caffeine	http://www.anvita.info/wiki/Drug_Interaction_Monoamine_Oxidase_Inhibitor_Caffeine
DRUG_INTERACTION_METHOTREXATE_CAFFEINE	drug interaction(s) of methotrexate with caffeine	http://www.anvita.info/wiki/Drug_Interaction_Methotrexate_Caffeine
DRUG_INTERACTION_CYCLOOXYGENASE_2_SPECIFIC_INHIBITOR_SEROTONIN_REUPTAKE_INHIBITOR	drug interaction(s) of coxib with SSRI	http://www.anvita.info/wiki/Drug_Interaction_Cyclooxygenase_2_Specific_Inhibitor_Serotonin_Reuptake_Inhibitor
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_ALDOSTERONE_ANTAGONIST	drug interaction(s) of NSAIDs with aldosterone antagonis	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Aldosterone_Antagonist
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_GLUCOCORTICOID	drug interaction(s) of NSAIDs with glucocorticoid	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Glucocorticoid
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_DIURETIC_ANGIOTENSIN_II_RECEPTOR_ANTAGONIST	drug interaction(s) of NSAIDs, diuretics & angiotensin II receptor antagonists	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Diuretic_Angiotensin_Ii_Receptor_Antagonist
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_DIURETIC_ACE_INHIBITOR	drug interaction(s) of NSAIDs, diuretics & ACE inhibitors	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Diuretic_Ace_Inhibitor
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_ACE_INHIBITOR	drug interaction(s) of NSAIDs with ACE inhibitors	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Ace_Inhibitor
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_LOOP_DIURETIC	drug interaction(s) of NSAIDs & loop diuretics	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Loop_Diuretic
DRUG_INTERACTION_NON_STEROIDAL_ANTI_INFLAMMATORY_AGENT_ASPIRIN	drug interaction(s) of NSAIDs & aspirin	http://www.anvita.info/wiki/Drug_Interaction_Non_Steroidal_Anti_Inflammatory_Agent_Aspirin
DRUG_INTERACTION_FLUOROQUINOLONE_HYPOGLYCEMIC_AGENT	drug interaction(s) of fluoroquinolones with hypoglycemic agents	http://www.anvita.info/wiki/Drug_Interaction_Fluoroquinolone_Hypoglycemic_Agent
NEOPLASM	neoplasm; tumor	http://www.anvita.info/wiki/Neoplasm
HEMATOLOGIC_NEOPLASM	hematologic neoplasm	http://www.anvita.info/wiki/Hematologic_Neoplasm
NERVOUS_SYSTEM_NEOPLASM	nervous system neoplasm	http://www.anvita.info/wiki/Nervous_System_Neoplasm
MELANOCYTIC_NEOPLASM	melanocytic neoplasm	http://www.anvita.info/wiki/Melanocytic_Neoplasm
ENDOCRINE_NEOPLASM	endocrine neoplasm	http://www.anvita.info/wiki/Endocrine_Neoplasm
MUSCLE_TISSUE_NEOPLASM	muscle tissue neoplasm	http://www.anvita.info/wiki/Muscle_Tissue_Neoplasm
SOFT_TISSUE_NEOPLASM	soft (connective) tissue neoplasm	http://www.anvita.info/wiki/Soft_Tissue_Neoplasm
BREAST_NEOPLASM	breast neoplasm; mammary gland neoplasm	http://www.anvita.info/wiki/Breast_Neoplasm
DIGESTIVE_SYSTEM_NEOPLASM	digestive system neoplasm	http://www.anvita.info/wiki/Digestive_System_Neoplasm
UROGENITAL_NEOPLASM	urogenital neoplasm	http://www.anvita.info/wiki/Urogenital_Neoplasm
RESPIRATORY_TRACT_NEOPLASM	respiratory tract neoplasm	http://www.anvita.info/wiki/Respiratory_Tract_Neoplasm
EPITHELIAL_NEOPLASM	epithelial neoplasm	http://www.anvita.info/wiki/Epithelial_Neoplasm
SKIN_NEOPLASM	skin neoplasm	http://www.anvita.info/wiki/Skin_Neoplasm
OCULAR_NEOPLASM	ocular neoplasm	http://www.anvita.info/wiki/Ocular_Neoplasm
MUCOSAL_NEOPLASM	mucosal neoplasm	http://www.anvita.info/wiki/Mucosal_Neoplasm
EAR_NEOPLASM	ear neoplasm	http://www.anvita.info/wiki/Ear_Neoplasm
SPLEEN_NEOPLASM	spleen neoplasm	http://www.anvita.info/wiki/Spleen_Neoplasm
ORBITAL_NEOPLASM	orbital neoplasm	http://www.anvita.info/wiki/Orbital_Neoplasm
SEROSAL_CAVITY_NEOPLASTIC_DISEASE	Serosal Cavity Neoplastic Disease	http://www.anvita.info/wiki/Serosal_Cavity_Neoplastic_Disease
NEOPLASIA_--_ESTROGEN_DEPENDENT	Neoplasia - Estrogen Dependent	http://www.anvita.info/wiki/Neoplasia_--_Estrogen_Dependent
SOLID_TUMOR	solid tumor	http://www.anvita.info/wiki/Solid_Tumor
RETROPERITONEAL_NEOPLASM	retroperitoneal neoplasm	http://www.anvita.info/wiki/Retroperitoneal_Neoplasm
INTRAEPITHELIAL_NEOPLASIA	intraepithelial neoplasia	http://www.anvita.info/wiki/Intraepithelial_Neoplasia
ODONTOMA	odontoma	http://www.anvita.info/wiki/Odontoma
NEPHROMA	nephroma	http://www.anvita.info/wiki/Nephroma
PHYLLODES_TUMOR	phyllodes tumor (cystosarcoma phyllodes)	http://www.anvita.info/wiki/Phyllodes_Tumor
PERITONEAL_NEOPLASM	peritoneal neoplasm	http://www.anvita.info/wiki/Peritoneal_Neoplasm
HEAD_&_NECK_NEOPLASM	head & neck neoplasm	http://www.anvita.info/wiki/Head_&_Neck_Neoplasm
MEDIASTINAL_NEOPLASM	mediastinal neoplasm	http://www.anvita.info/wiki/Mediastinal_Neoplasm
HORMONE_DEPENDENT_NEOPLASM	hormone dependent neoplasm	http://www.anvita.info/wiki/Hormone_Dependent_Neoplasm
ERDHEIM_CHESTER_DISEASE	Erdheim-Chester disease	http://www.anvita.info/wiki/Erdheim_Chester_Disease
SYNDESMOMA	syndesmoma	http://www.anvita.info/wiki/Syndesmoma
PHARYNGEAL_NEOPLASM	pharyngeal neoplasm	http://www.anvita.info/wiki/Pharyngeal_Neoplasm
LARYNGEAL_NEOPLASM	laryngeal neoplasm	http://www.anvita.info/wiki/Laryngeal_Neoplasm
NASOPHARYNGEAL_NEOPLASM	nasopharyngeal neoplasm	http://www.anvita.info/wiki/Nasopharyngeal_Neoplasm
ANAL_NEOPLASM	anal neoplasm	http://www.anvita.info/wiki/Anal_Neoplasm
CHONDRODERMATITIS_NODULARIS	chondrodermatitis nodularis	http://www.anvita.info/wiki/Chondrodermatitis_Nodularis
ACANTHOMA	acanthoma	http://www.anvita.info/wiki/Acanthoma
ACROCHORDON	acrochordon (skin tag)	http://www.anvita.info/wiki/Acrochordon
CONJUNCTIVAL_NEOPLASM	conjunctival neoplasm	http://www.anvita.info/wiki/Conjunctival_Neoplasm
RETINAL/CHOROID_NEOPLASM	retinal/choroid neoplasm	http://www.anvita.info/wiki/Retinal/choroid_Neoplasm
CONJUNCTIVAL/CORNEAL_INTRAEPITHELIAL_NEOPLASIA	conjunctival/corneal intraepithelial neoplasea (CIN)	http://www.anvita.info/wiki/Conjunctival/corneal_Intraepithelial_Neoplasia
ANAL_INTRAEPITHELIAL_NEOPLASIA	anal intraepithelial neoplasia; perianal condyloma	http://www.anvita.info/wiki/Anal_Intraepithelial_Neoplasia
CERVICAL_INTRAEPITHELIAL_NEOPLASIA	cervical intraepithelial neoplasia (CIN)	http://www.anvita.info/wiki/Cervical_Intraepithelial_Neoplasia
NEOPLASM_OF_NASAL_CAVITY/MIDDLE_EAR/SINUS	neoplasm of nasal cavity/middle ear/sinus	http://www.anvita.info/wiki/Neoplasm_Of_Nasal_Cavity/middle_Ear/sinus
LIP_NEOPLASM	lip neoplasm	http://www.anvita.info/wiki/Lip_Neoplasm
ORAL_NEOPLASM	oral neoplasm (oropharyngeal neoplasm)	http://www.anvita.info/wiki/Oral_Neoplasm
KERATOACANTHOMA	keratoacanthoma (KA)	http://www.anvita.info/wiki/Keratoacanthoma
CHOROID_NEOPLASM	choroid neoplasm	http://www.anvita.info/wiki/Choroid_Neoplasm
RETINAL_NEOPLASM	retinal neoplasm; retinal freckle	http://www.anvita.info/wiki/Retinal_Neoplasm
NASAL_NEOPLASM	nasal neoplasm	http://www.anvita.info/wiki/Nasal_Neoplasm
SINUS_NEOPLASM	sinus neoplasm	http://www.anvita.info/wiki/Sinus_Neoplasm
NEOPLASM_FLOOR_OF_MOUTH	neoplasm floor of mouth	http://www.anvita.info/wiki/Neoplasm_Floor_Of_Mouth
TONGUE_NEOPLASM	tongue neoplasm	http://www.anvita.info/wiki/Tongue_Neoplasm
GLIOSIS	gliosis	http://www.anvita.info/wiki/Gliosis
FIBROSIS	fibrosis	http://www.anvita.info/wiki/Fibrosis
PLANTAR_FASCIAL_FIBROMATOSIS	plantar fascial fibromatosis; Ledderhose's disease	http://www.anvita.info/wiki/Plantar_Fascial_Fibromatosis
MEDIASTINAL_FIBROSIS	mediastinal fibrosis (fibrosing mediastinitis)	http://www.anvita.info/wiki/Mediastinal_Fibrosis
MYOFIBROSIS	myofibrosis	http://www.anvita.info/wiki/Myofibrosis
ANGIOFIBROSIS	angiofibrosis	http://www.anvita.info/wiki/Angiofibrosis
DEVELOPMENTAL_DISORDER	developmental disorder	http://www.anvita.info/wiki/Developmental_Disorder
METABOLIC_BONE_DISEASE	metabolic bone disease	http://www.anvita.info/wiki/Metabolic_Bone_Disease
BUPHTHALMOS	buphthalmos	http://www.anvita.info/wiki/Buphthalmos
ANKYLOGLOSSIA	ankyloglossia (tongue tie)	http://www.anvita.info/wiki/Ankyloglossia
TOOTH_AGENESIS	tooth agenesis	http://www.anvita.info/wiki/Tooth_Agenesis
DELAYED_PUBERTY	delayed puberty	http://www.anvita.info/wiki/Delayed_Puberty
PANCREATIC_AGENESIS	pancreatic agenesis	http://www.anvita.info/wiki/Pancreatic_Agenesis
NEUROCRISTOPATHY	neurocristopathy	http://www.anvita.info/wiki/Neurocristopathy
CAUDAL_DUPLICATION_ANOMALY	caudal duplication anomaly	http://www.anvita.info/wiki/Caudal_Duplication_Anomaly
INFUNDIBULAR_HYPOPLASIA_&_HYPOPITUITARISM	infundibular hypoplasia & hypopituitarism	http://www.anvita.info/wiki/Infundibular_Hypoplasia_&_Hypopituitarism
